prime,A,x0,trials,cycles,mul_count,inv_count,branch_count,opcount_m3,batch_time_ms
1001629,854373,681850,27452,166,66,0,0,66.000,788.15
1001629,58574,17417,105573,208,66,0,0,66.000,788.15
1001629,548452,653300,60138,209,66,0,0,66.000,788.15
1001629,18260,567390,31053,167,66,0,0,66.000,788.15
1001629,654800,110667,201003,167,66,0,0,66.000,788.15
1001629,93731,195801,12371,167,66,0,0,66.000,788.15
1001629,911321,446176,99252,167,66,0,0,66.000,788.15
1001629,76709,653752,259250,167,66,0,0,66.000,788.15
1001629,743213,286590,144402,208,66,0,0,66.000,788.15
1001629,988147,585012,13288,209,66,0,0,66.000,788.15
1001629,345567,538217,55896,208,66,0,0,66.000,788.15
1001629,616250,744084,73272,209,66,0,0,66.000,788.15
1001629,300094,232861,75015,167,66,0,0,66.000,788.15
1001629,332914,530230,16518,208,66,0,0,66.000,788.15
1001629,338552,629778,20283,208,66,0,0,66.000,788.15
1001629,64381,769489,92139,208,66,0,0,66.000,788.15
1001629,862134,771237,92313,208,66,0,0,66.000,788.15
1001629,808680,914578,55022,208,66,0,0,66.000,788.15
1001629,682601,800712,79490,250,66,0,0,66.000,788.15
1001629,510731,361069,3750,208,66,0,0,66.000,788.15
1003109,551985,73103,39959,250,66,0,0,66.000,366.50
1003109,12697,4323,27300,250,66,0,0,66.000,366.50
1003109,357773,327308,101587,208,66,0,0,66.000,366.50
1003109,791892,169686,2575,250,66,0,0,66.000,366.50
1003109,683443,408232,8946,292,66,0,0,66.000,366.50
1003109,612300,50186,28198,209,66,0,0,66.000,366.50
1003109,29708,571666,21181,250,66,0,0,66.000,366.50
1003109,917051,345853,32641,250,66,0,0,66.000,366.50
1003109,73294,885079,10468,208,66,0,0,66.000,366.50
1003109,643351,102109,57229,208,66,0,0,66.000,366.50
1003109,918688,52228,12562,250,66,0,0,66.000,366.50
1003109,157415,238811,100617,250,66,0,0,66.000,366.50
1003109,154855,164663,6872,250,66,0,0,66.000,366.50
1003109,935657,617137,56876,250,66,0,0,66.000,366.50
1003109,45141,64758,14064,375,66,0,0,66.000,366.50
1003109,921300,315421,18241,208,66,0,0,66.000,366.50
1003109,735862,665825,14838,292,66,0,0,66.000,366.50
1003109,705166,234841,842,209,66,0,0,66.000,366.50
1003109,390461,584969,5799,250,66,0,0,66.000,366.50
1003109,297943,307610,53092,459,66,0,0,66.000,366.50
1006769,508765,633286,3517,334,66,0,0,66.000,34.21
1006769,109251,325195,5234,208,66,0,0,66.000,34.21
1006769,474708,744342,425,167,66,0,0,66.000,34.21
1006769,924169,150832,5242,209,66,0,0,66.000,34.21
1006769,248018,484703,5672,209,66,0,0,66.000,34.21
1006769,882228,124112,699,333,66,0,0,66.000,34.21
1006769,541673,24930,4100,208,66,0,0,66.000,34.21
1006769,724697,529225,274,209,66,0,0,66.000,34.21
1006769,546528,213439,341,208,66,0,0,66.000,34.21
1006769,586357,213156,3210,209,66,0,0,66.000,34.21
1006769,257209,456347,1269,167,66,0,0,66.000,34.21
1006769,128408,698520,2220,166,66,0,0,66.000,34.21
1006769,312764,882054,6696,292,66,0,0,66.000,34.21
1006769,529088,385879,10387,208,66,0,0,66.000,34.21
1006769,662922,61495,6767,209,66,0,0,66.000,34.21
1006769,66524,167505,1194,167,66,0,0,66.000,34.21
1006769,182702,732468,4498,208,66,0,0,66.000,34.21
1006769,553072,136578,9875,166,66,0,0,66.000,34.21
1006769,77728,186174,1382,208,66,0,0,66.000,34.21
1006769,665118,973143,8207,208,66,0,0,66.000,34.21
1006883,695604,516309,18006,250,66,0,0,66.000,64.46
1006883,944257,821762,7463,208,66,0,0,66.000,64.46
1006883,359726,164635,729,333,66,0,0,66.000,64.46
1006883,751906,477346,5100,167,66,0,0,66.000,64.46
1006883,853211,497240,2109,208,66,0,0,66.000,64.46
1006883,914334,888882,924,250,66,0,0,66.000,64.46
1006883,692649,887959,10703,375,66,0,0,66.000,64.46
1006883,410493,300553,2131,166,66,0,0,66.000,64.46
1006883,670007,333513,10780,166,66,0,0,66.000,64.46
1006883,984534,861110,6464,166,66,0,0,66.000,64.46
1006883,607301,907824,4565,209,66,0,0,66.000,64.46
1006883,603934,549519,19293,208,66,0,0,66.000,64.46
1006883,37928,861999,2949,333,66,0,0,66.000,64.46
1006883,194656,546328,7858,208,66,0,0,66.000,64.46
1006883,228460,886958,3199,166,66,0,0,66.000,64.46
1006883,272129,554770,8320,209,66,0,0,66.000,64.46
1006883,132641,732421,5628,167,66,0,0,66.000,64.46
1006883,419184,684635,6919,209,66,0,0,66.000,64.46
1006883,504602,927052,1377,167,66,0,0,66.000,64.46
1006883,439694,511716,2033,209,66,0,0,66.000,64.46
1009159,591253,199950,17926,250,66,0,0,66.000,126.30
1009159,297031,263290,12125,209,66,0,0,66.000,126.30
1009159,382365,149488,6635,375,66,0,0,66.000,126.30
1009159,710350,235958,6913,209,66,0,0,66.000,126.30
1009159,898462,870294,23742,208,66,0,0,66.000,126.30
1009159,711704,829785,772,209,66,0,0,66.000,126.30
1009159,143150,686195,4709,209,66,0,0,66.000,126.30
1009159,310768,701518,9327,250,66,0,0,66.000,126.30
1009159,202551,902771,19417,333,66,0,0,66.000,126.30
1009159,164301,177977,6312,208,66,0,0,66.000,126.30
1009159,967364,908889,16768,250,66,0,0,66.000,126.30
1009159,825459,419015,4758,209,66,0,0,66.000,126.30
1009159,741973,280485,7918,167,66,0,0,66.000,126.30
1009159,675521,90035,118,208,66,0,0,66.000,126.30
1009159,733849,253792,3625,208,66,0,0,66.000,126.30
1009159,44501,940606,15281,208,66,0,0,66.000,126.30
1009159,847636,186323,38614,250,66,0,0,66.000,126.30
1009159,781980,614571,7290,209,66,0,0,66.000,126.30
1009159,490899,518249,1680,375,66,0,0,66.000,126.30
1009159,167678,743106,25723,208,66,0,0,66.000,126.30
1009193,28054,829690,12374,209,66,0,0,66.000,119.74
1009193,789240,994230,1959,250,66,0,0,66.000,119.74
1009193,624518,629774,2895,250,66,0,0,66.000,119.74
1009193,163220,827942,2028,208,66,0,0,66.000,119.74
1009193,102110,678555,2630,250,66,0,0,66.000,119.74
1009193,742524,712742,4063,250,66,0,0,66.000,119.74
1009193,862777,612274,8213,208,66,0,0,66.000,119.74
1009193,690036,356579,41758,250,66,0,0,66.000,119.74
1009193,761765,704889,10661,250,66,0,0,66.000,119.74
1009193,244657,269869,501,250,66,0,0,66.000,119.74
1009193,588693,208726,24430,292,66,0,0,66.000,119.74
1009193,697316,943398,4836,250,66,0,0,66.000,119.74
1009193,501994,306597,10113,209,66,0,0,66.000,119.74
1009193,455358,89486,10544,250,66,0,0,66.000,119.74
1009193,639154,117986,4465,250,66,0,0,66.000,119.74
1009193,30385,986493,15366,292,66,0,0,66.000,119.74
1009193,235145,387533,951,209,66,0,0,66.000,119.74
1009193,222243,691068,8777,209,66,0,0,66.000,119.74
1009193,196541,656711,9462,292,66,0,0,66.000,119.74
1009193,574388,950871,17796,292,66,0,0,66.000,119.74
1012481,88467,929899,42679,167,66,0,0,66.000,482.01
1012481,287177,653518,15188,250,66,0,0,66.000,482.01
1012481,62806,176672,20036,167,66,0,0,66.000,482.01
1012481,944402,801798,9237,417,66,0,0,66.000,482.01
1012481,887774,395721,6904,250,66,0,0,66.000,482.01
1012481,598202,470694,32608,250,66,0,0,66.000,482.01
1012481,303566,462054,14959,250,66,0,0,66.000,482.01
1012481,186356,83802,159552,250,66,0,0,66.000,482.01
1012481,575192,58628,12743,209,66,0,0,66.000,482.01
1012481,906422,493043,23783,209,66,0,0,66.000,482.01
1012481,660644,416002,127081,250,66,0,0,66.000,482.01
1012481,268490,7340,45630,208,66,0,0,66.000,482.01
1012481,795345,619903,30648,250,66,0,0,66.000,482.01
1012481,827001,405228,39240,250,66,0,0,66.000,482.01
1012481,335212,67721,41301,209,66,0,0,66.000,482.01
1012481,962291,458301,1733,458,66,0,0,66.000,482.01
1012481,545848,890058,82300,208,66,0,0,66.000,482.01
1012481,606862,507523,95635,416,66,0,0,66.000,482.01
1012481,413530,609353,3546,250,66,0,0,66.000,482.01
1012481,119676,878830,20717,375,66,0,0,66.000,482.01
1016497,875237,985657,6186,208,66,0,0,66.000,36.98
1016497,624105,487103,5355,209,66,0,0,66.000,36.98
1016497,744067,549506,2063,208,66,0,0,66.000,36.98
1016497,3773,889276,4058,167,66,0,0,66.000,36.98
1016497,830696,321834,6697,292,66,0,0,66.000,36.98
1016497,13164,450933,1718,167,66,0,0,66.000,36.98
1016497,476036,63053,4613,208,66,0,0,66.000,36.98
1016497,999505,431749,2,208,66,0,0,66.000,36.98
1016497,568208,560782,1721,208,66,0,0,66.000,36.98
1016497,54660,901191,9053,208,66,0,0,66.000,36.98
1016497,151159,918683,15466,333,66,0,0,66.000,36.98
1016497,638958,476195,3418,209,66,0,0,66.000,36.98
1016497,877905,2577,336,208,66,0,0,66.000,36.98
1016497,648313,29326,292,208,66,0,0,66.000,36.98
1016497,121830,959179,26,375,66,0,0,66.000,36.98
1016497,649444,711258,589,208,66,0,0,66.000,36.98
1016497,487469,374613,3061,208,66,0,0,66.000,36.98
1016497,220821,591742,3875,166,66,0,0,66.000,36.98
1016497,481933,462217,1291,209,66,0,0,66.000,36.98
1016497,396071,549670,5729,334,66,0,0,66.000,36.98
1019357,487327,529477,4006,208,66,0,0,66.000,165.63
1019357,81274,96940,6093,166,66,0,0,66.000,165.63
1019357,469416,779273,30669,167,66,0,0,66.000,165.63
1019357,71525,902043,17080,208,66,0,0,66.000,165.63
1019357,236757,678955,1399,333,66,0,0,66.000,165.63
1019357,768689,900036,9128,208,66,0,0,66.000,165.63
1019357,721925,203471,10729,167,66,0,0,66.000,165.63
1019357,227314,358580,13360,167,66,0,0,66.000,165.63
1019357,1009868,24887,4162,209,66,0,0,66.000,165.63
1019357,228517,669157,29676,375,66,0,0,66.000,165.63
1019357,204954,441957,36277,208,66,0,0,66.000,165.63
1019357,917019,603309,2782,250,66,0,0,66.000,165.63
1019357,939380,56241,29835,417,66,0,0,66.000,165.63
1019357,522168,930965,5484,458,66,0,0,66.000,165.63
1019357,743708,91122,24802,167,66,0,0,66.000,165.63
1019357,31664,700792,8551,209,66,0,0,66.000,165.63
1019357,242176,124185,27437,208,66,0,0,66.000,165.63
1019357,734162,293726,6711,416,66,0,0,66.000,165.63
1019357,113574,92830,41965,208,66,0,0,66.000,165.63
1019357,20831,803400,1004,209,66,0,0,66.000,165.63
1020683,240280,678021,3512,167,66,0,0,66.000,53.97
1020683,518393,461232,1219,166,66,0,0,66.000,53.97
1020683,772229,80100,20688,291,66,0,0,66.000,53.97
1020683,330773,123012,13259,167,66,0,0,66.000,53.97
1020683,22878,820226,2104,167,66,0,0,66.000,53.97
1020683,558377,657485,10489,208,66,0,0,66.000,53.97
1020683,375327,665095,1929,209,66,0,0,66.000,53.97
1020683,358407,8234,1674,167,66,0,0,66.000,53.97
1020683,627379,549972,3625,208,66,0,0,66.000,53.97
1020683,1005490,915904,1046,208,66,0,0,66.000,53.97
1020683,863524,207784,656,209,66,0,0,66.000,53.97
1020683,472776,104792,11456,208,66,0,0,66.000,53.97
1020683,214765,511537,1730,167,66,0,0,66.000,53.97
1020683,801580,373774,2096,209,66,0,0,66.000,53.97
1020683,103531,49839,8914,167,66,0,0,66.000,53.97
1020683,922285,253649,41,209,66,0,0,66.000,53.97
1020683,408561,572725,10848,167,66,0,0,66.000,53.97
1020683,690984,1010732,2299,208,66,0,0,66.000,53.97
1020683,503864,371320,9779,167,66,0,0,66.000,53.97
1020683,581262,582952,6116,208,66,0,0,66.000,53.97
1021429,772573,945097,23988,208,66,0,0,66.000,540.42
1021429,694065,948909,12204,208,66,0,0,66.000,540.42
1021429,198234,703696,40057,208,66,0,0,66.000,540.42
1021429,869849,619709,69835,209,66,0,0,66.000,540.42
1021429,136250,129715,83751,208,66,0,0,66.000,540.42
1021429,291365,245440,83439,209,66,0,0,66.000,540.42
1021429,949317,766708,192264,209,66,0,0,66.000,540.42
1021429,584847,375780,3101,208,66,0,0,66.000,540.42
1021429,101635,565177,110738,334,66,0,0,66.000,540.42
1021429,710570,486184,130416,209,66,0,0,66.000,540.42
1021429,833303,934201,1213,208,66,0,0,66.000,540.42
1021429,850261,707319,72438,208,66,0,0,66.000,540.42
1021429,727437,582511,1627,209,66,0,0,66.000,540.42
1021429,108726,452438,13610,208,66,0,0,66.000,540.42
1021429,990100,888755,85014,208,66,0,0,66.000,540.42
1021429,752957,227870,36243,334,66,0,0,66.000,540.42
1021429,727437,888471,36094,208,66,0,0,66.000,540.42
1021429,9717,701836,39725,208,66,0,0,66.000,540.42
1021429,740003,574469,1173,209,66,0,0,66.000,540.42
1021429,778584,334934,111,250,66,0,0,66.000,540.42
1021907,846560,349896,18754,250,66,0,0,66.000,1213.25
1021907,554906,859444,64437,292,66,0,0,66.000,1213.25
1021907,798862,1003459,7763,250,66,0,0,66.000,1213.25
1021907,323264,443467,10356,333,66,0,0,66.000,1213.25
1021907,286378,611157,80569,291,66,0,0,66.000,1213.25
1021907,288926,574406,33000,292,66,0,0,66.000,1213.25
1021907,533104,139635,64438,250,66,0,0,66.000,1213.25
1021907,274393,543504,24377,250,66,0,0,66.000,1213.25
1021907,693088,902627,7937,250,66,0,0,66.000,1213.25
1021907,945306,481991,135944,250,66,0,0,66.000,1213.25
1021907,31615,225919,370710,250,66,0,0,66.000,1213.25
1021907,453991,375768,225679,250,66,0,0,66.000,1213.25
1021907,559325,734398,8519,292,66,0,0,66.000,1213.25
1021907,369712,445066,189796,250,66,0,0,66.000,1213.25
1021907,562349,501629,121836,250,66,0,0,66.000,1213.25
1021907,535689,536087,50234,250,66,0,0,66.000,1213.25
1021907,334864,849542,8661,250,66,0,0,66.000,1213.25
1021907,90692,139867,422656,292,66,0,0,66.000,1213.25
1021907,967863,130611,27125,291,66,0,0,66.000,1213.25
1021907,189039,424272,41934,250,66,0,0,66.000,1213.25
1022611,750324,997780,6223,167,66,0,0,66.000,104.95
1022611,627500,949860,11722,208,66,0,0,66.000,104.95
1022611,475630,435192,3190,166,66,0,0,66.000,104.95
1022611,557616,372276,17239,167,66,0,0,66.000,104.95
1022611,72885,810047,29089,166,66,0,0,66.000,104.95
1022611,502295,838839,717,167,66,0,0,66.000,104.95
