prime,A,x0,trials,cycles,mul_count,inv_count,branch_count,opcount_m3,batch_time_ms
1002741654979,331132436264,465219842419,38331,13083,2628,0,9,2630.250,197.70
1002741654979,331132436264,773717795856,51,13518,2688,0,10,2690.500,197.70
1002741654979,677163521796,156058244358,8454,14518,2808,0,12,2811.000,197.70
1002741654979,677163521796,68012648518,61,12625,2448,0,6,2449.500,197.70
1002741654979,924932037691,148390693314,44649,11542,2448,0,6,2449.500,197.70
1002741654979,924932037691,760760467266,57,12834,2748,0,11,2750.750,197.70
1002741654979,525058678554,532299026908,123297,9834,2628,0,9,2630.250,197.70
1002741654979,525058678554,615124651182,50,10542,2868,0,13,2871.250,197.70
1002741654979,835557753089,676288033103,534463,10417,2748,0,11,2750.750,197.70
1002741654979,835557753089,757209443107,62,10184,2688,0,10,2690.500,197.70
1002741654979,732923286806,876970110353,88906,9416,2448,0,6,2449.500,197.70
1002741654979,732923286806,298040769718,55,10059,2628,0,9,2630.250,197.70
1002741654979,245628562846,1001298961909,21435,9958,2688,0,10,2690.500,197.70
1002741654979,245628562846,605695226343,50,9977,2688,0,10,2690.500,197.70
1002741654979,940794942558,257411132791,134637,15875,2508,0,7,2509.750,197.70
1002741654979,940794942558,796736194697,91,17477,2748,0,11,2750.750,197.70
1002741654979,385981657196,232074085242,82305,10225,2568,0,8,2570.000,197.70
1002741654979,385981657196,878041269343,58,9667,2508,0,7,2509.750,197.70
1002741654979,699912691857,781857002650,30885,8792,2388,0,5,2389.250,197.70
1002741654979,699912691857,777726086501,48,10351,2688,0,10,2690.500,197.70
1007307916207,9529610076,639358600480,16843,10208,2562,0,10,2564.500,202.54
1007307916207,9529610076,384759062958,55,10101,2562,0,10,2564.500,202.54
1007307916207,669076136974,499350153102,7981,9416,2448,0,8,2450.000,202.54
1007307916207,669076136974,369413815997,45,9750,2505,0,9,2507.250,202.54
1007307916207,843897010324,847081087926,41239,15101,2277,0,5,2278.250,202.54
1007307916207,843897010324,403530493228,88,17292,2676,0,12,2679.000,202.54
1007307916207,771193675008,217617282513,159878,9250,2448,0,8,2450.000,202.54
1007307916207,771193675008,128651315155,35,8642,2277,0,5,2278.250,202.54
1007307916207,374188074969,624590379970,132650,9351,2391,0,7,2392.750,202.54
1007307916207,374188074969,456559875988,49,9708,2448,0,8,2450.000,202.54
1007307916207,809163329365,362822879695,334594,8600,2220,0,4,2221.000,202.54
1007307916207,809163329365,862576281824,55,9291,2391,0,7,2392.750,202.54
1007307916207,532639888849,742884883622,15270,9666,2448,0,8,2450.000,202.54
1007307916207,532639888849,946990321148,53,10184,2562,0,10,2564.500,202.54
1007307916207,754028177739,530507789436,118464,9292,2448,0,8,2450.000,202.54
1007307916207,754028177739,373923670088,54,9625,2505,0,9,2507.250,202.54
1007307916207,264167464274,642086724662,203916,9142,2391,0,7,2392.750,202.54
1007307916207,264167464274,406329548064,58,9583,2448,0,8,2450.000,202.54
1007307916207,229267229553,55658111315,127489,15850,2505,0,9,2507.250,202.54
1007307916207,229267229553,505677725396,85,15143,2391,0,7,2392.750,202.54
1009868816753,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
1013789348753,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
1014502174151,830190643076,440409662221,102636,10352,2705,0,11,2707.750,141.81
1014502174151,830190643076,184280399359,42,8667,2410,0,6,2411.500,141.81
1014502174151,12461857648,464103826827,225636,8500,2469,0,7,2470.750,141.81
1014502174151,12461857648,591743947021,47,9166,2587,0,9,2589.250,141.81
1014502174151,59821010967,807121497495,110667,9500,2705,0,11,2707.750,141.81
1014502174151,59821010967,989300535795,53,9250,2528,0,8,2530.000,141.81
1014502174151,438307859159,975145973974,1202,8917,2469,0,7,2470.750,141.81
1014502174151,438307859159,765736162084,49,8334,2351,0,5,2352.250,141.81
1014502174151,528195924459,656672188231,85933,9416,2587,0,9,2589.250,141.81
1014502174151,528195924459,836902188697,47,9101,2587,0,9,2589.250,141.81
1014502174151,51771683622,718020821661,115331,14810,2410,0,6,2411.500,141.81
1014502174151,51771683622,459597819719,77,14167,2292,0,4,2293.000,141.81
1014502174151,155111954858,26091804476,4345,9916,2823,0,13,2826.250,141.81
1014502174151,155111954858,2408389734,46,8583,2469,0,7,2470.750,141.81
1014502174151,498881793622,13641913538,43257,9375,2705,0,11,2707.750,141.81
1014502174151,498881793622,267552806986,52,9310,2469,0,7,2470.750,141.81
1014502174151,215877644199,300864262523,133202,9559,2764,0,12,2767.000,141.81
1014502174151,215877644199,71844576209,48,10458,2646,0,10,2648.500,141.81
1014502174151,53173954534,324039695014,29815,9458,2587,0,9,2589.250,141.81
1014502174151,53173954534,301289632326,48,8500,2410,0,6,2411.500,141.81
1015130460781,383295923451,501720008340,22446,10810,2744,0,10,2746.500,85.74
1015130460781,383295923451,6807219182,47,9709,2442,0,5,2443.250,85.74
1015130460781,402576737911,811577586172,47811,17292,2502,0,6,2503.500,85.74
1015130460781,402576737911,44601186040,108,19475,2732,0,10,2734.500,85.74
1015130460781,147900994079,137671652085,3078,19000,2740,0,10,2742.500,85.74
1015130460781,147900994079,290722460873,94,17184,2494,0,6,2495.500,85.74
1015130460781,355448365672,884555904237,127750,10308,2560,0,7,2561.750,85.74
1015130460781,355448365672,600997979789,54,11125,2802,0,11,2804.750,85.74
1015130460781,572610545747,712633452029,13403,9917,2494,0,6,2495.500,85.74
1015130460781,572610545747,967068473742,53,10684,2688,0,9,2690.250,85.74
1015130460781,68586364002,628169941499,2186,10417,2678,0,9,2680.250,85.74
1015130460781,68586364002,952763957672,53,10959,2868,0,12,2871.000,85.74
1015130460781,299869035176,10600079782,51993,10183,2556,0,7,2557.750,85.74
1015130460781,299869035176,911048280194,60,10709,2676,0,9,2678.250,85.74
1015130460781,632445028651,271778560413,2819,10208,2610,0,8,2612.000,85.74
1015130460781,632445028651,115939632976,47,9600,2424,0,5,2425.250,85.74
1015130460781,764886683202,365907743545,59685,10333,2558,0,7,2559.750,85.74
1015130460781,764886683202,753446289904,59,11500,2728,0,10,2730.500,85.74
1015130460781,901243631151,688192058491,132351,10601,2608,0,8,2610.000,85.74
1015130460781,901243631151,928229917208,49,9666,2370,0,4,2371.000,85.74
1019874006533,80512707660,580294790145,217597,10226,2694,0,10,2696.500,361.92
1019874006533,80512707660,17127147174,65,11166,2763,0,11,2765.750,361.92
1019874006533,845587586493,816387149411,93489,10559,2452,0,6,2453.500,361.92
1019874006533,845587586493,322069513231,53,10625,2572,0,8,2574.000,361.92
1019874006533,1016924657625,490426566740,117508,9916,2523,0,7,2524.750,361.92
1019874006533,1016924657625,662295220456,46,9810,2517,0,7,2518.750,361.92
1019874006533,481032040986,815941297593,45808,9750,2515,0,7,2516.750,361.92
1019874006533,481032040986,921113638175,51,9458,2507,0,7,2508.750,361.92
1019874006533,569979098711,245977398887,235464,10268,2692,0,10,2694.500,361.92
1019874006533,569979098711,252254877986,60,10166,2633,0,9,2635.250,361.92
1019874006533,816933746561,75059703319,471612,10059,2521,0,7,2522.750,361.92
1019874006533,816933746561,550727343243,62,10709,2759,0,11,2761.750,361.92
1019874006533,618482945448,766020745453,294241,10560,2570,0,8,2572.000,361.92
1019874006533,618482945448,130548367104,52,10625,2513,0,7,2514.750,361.92
1019874006533,664151460418,411220487422,289061,9625,2521,0,7,2522.750,361.92
1019874006533,664151460418,393851601381,55,9875,2574,0,8,2576.000,361.92
1019874006533,610282880588,773370557587,62294,9351,2450,0,6,2451.500,361.92
1019874006533,610282880588,201122373021,48,10709,2824,0,12,2827.000,361.92
1019874006533,652717670254,695951111975,198191,17893,2767,0,11,2769.750,361.92
1019874006533,652717670254,458251256040,81,16517,2580,0,8,2582.000,361.92
1038005239429,312456566523,393756444464,187885,12059,2650,0,6,2651.500,320.03
1038005239429,312456566523,640506826991,48,13458,2768,0,8,2770.000,320.03
1038005239429,477671768748,220840580453,44428,19917,2572,0,5,2573.250,320.03
1038005239429,477671768748,893222076204,86,19934,2712,0,7,2713.750,320.03
1038005239429,80945139321,80493087118,289227,12750,2780,0,8,2782.000,320.03
1038005239429,80945139321,690649863567,62,14683,3094,0,13,3097.250,320.03
1038005239429,731409448018,826460399448,95005,12767,2784,0,8,2786.000,320.03
1038005239429,731409448018,562929495683,47,13250,2902,0,10,2904.500,320.03
1038005239429,705564308384,376394922917,101300,13292,2850,0,9,2852.250,320.03
1038005239429,705564308384,95532839550,45,12292,2714,0,7,2715.750,320.03
1038005239429,547869112934,90088937085,360352,13000,2840,0,9,2842.250,320.03
1038005239429,547869112934,543065922650,44,12833,2714,0,7,2715.750,320.03
1038005239429,133281789230,936592862324,43080,13852,2902,0,10,2904.500,320.03
1038005239429,133281789230,732473369397,50,12541,2712,0,7,2713.750,320.03
1038005239429,601125563196,670298312491,108099,21809,2844,0,9,2846.250,320.03
1038005239429,601125563196,360407591878,89,20167,2636,0,6,2637.500,320.03
1038005239429,909944186913,743006583589,76539,13018,2716,0,7,2717.750,320.03
1038005239429,909944186913,692558071357,66,15000,2908,0,10,2910.500,320.03
1038005239429,440684698844,349001833419,48421,13725,2842,0,9,2844.250,320.03
1038005239429,440684698844,303090465854,42,13333,2842,0,9,2844.250,320.03
1044844571921,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
1048515943751,686715040250,383161196944,72574,8500,2488,0,8,2490.000,161.02
1048515943751,686715040250,191594007943,60,9185,2662,0,11,2664.750,161.02
1048515943751,88552266758,298683304917,114146,9101,2662,0,11,2664.750,161.02
1048515943751,88552266758,674088838499,50,8959,2546,0,9,2548.250,161.02
1048515943751,896577102861,764311239697,48660,8375,2314,0,5,2315.250,161.02
1048515943751,896577102861,747319892239,56,9417,2488,0,8,2490.000,161.02
1048515943751,1009488452547,597250693063,260328,8750,2488,0,8,2490.000,161.02
1048515943751,1009488452547,245654773558,52,8334,2372,0,6,2373.500,161.02
1048515943751,395922825327,1042187271895,17123,9517,2604,0,10,2606.500,161.02
1048515943751,395922825327,1025153127203,63,9542,2488,0,8,2490.000,161.02
1048515943751,204105039943,283993928604,119822,8583,2430,0,7,2431.750,161.02
1048515943751,204105039943,450307175108,46,8143,2372,0,6,2373.500,161.02
1048515943751,666126273948,810536619,63847,9125,2546,0,9,2548.250,161.02
1048515943751,666126273948,134805018967,46,8435,2372,0,6,2373.500,161.02
1048515943751,813590472718,230926571552,35973,9542,2546,0,9,2548.250,161.02
1048515943751,813590472718,269182097668,54,9041,2488,0,8,2490.000,161.02
1048515943751,285284690480,350609497759,153060,15208,2546,0,9,2548.250,161.02
1048515943751,285284690480,516723100366,68,13476,2314,0,5,2315.250,161.02
1048515943751,531975719179,992687247180,109308,10625,2720,0,12,2723.000,161.02
1048515943751,531975719179,289886654051,47,8125,2314,0,5,2315.250,161.02
1057392853169,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
1057516462489,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
1059944031121,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
1078217872051,437499517349,591461557799,77266,9916,2568,0,8,2570.000,214.56
1078217872051,437499517349,179167338244,57,10475,2628,0,9,2630.250,214.56
1078217872051,411380971333,224474479282,3819,9792,2388,0,5,2389.250,214.56
1078217872051,411380971333,18821980100,60,10142,2508,0,7,2509.750,214.56
1078217872051,798855339299,387514450164,246581,10143,2628,0,9,2630.250,214.56
1078217872051,798855339299,457454572137,49,9959,2508,0,7,2509.750,214.56
1078217872051,12808982561,105617581141,102852,10726,2628,0,9,2630.250,214.56
1078217872051,12808982561,97671771122,44,9917,2448,0,6,2449.500,214.56
1078217872051,178395914427,289238695456,49256,10560,2628,0,9,2630.250,214.56
1078217872051,178395914427,524485144637,49,10292,2568,0,8,2570.000,214.56
1078217872051,933457877135,726718114569,102715,9875,2388,0,5,2389.250,214.56
1078217872051,933457877135,665561824559,40,9583,2448,0,6,2449.500,214.56
1078217872051,563005196273,155817406818,217679,8977,2328,0,4,2329.000,214.56
1078217872051,563005196273,762791085408,50,9709,2508,0,7,2509.750,214.56
1078217872051,585259395419,307078659638,222192,10000,2508,0,7,2509.750,214.56
1078217872051,585259395419,200309893069,58,10167,2508,0,7,2509.750,214.56
1078217872051,420106959715,1050997695929,50056,10625,2688,0,10,2690.500,214.56
1078217872051,420106959715,643102986792,36,9667,2388,0,5,2389.250,214.56
1078217872051,1022405391792,271377544530,92936,11477,2808,0,12,2811.000,214.56
1078217872051,1022405391792,541507407407,42,10792,2688,0,10,2690.500,214.56
1080245914037,670782543826,556882772168,375878,9583,2664,0,9,2666.250,424.76
1080245914037,670782543826,101589963882,56,8685,2494,0,6,2495.500,424.76
1080245914037,917732491720,125264511729,656275,10226,2746,0,10,2748.500,424.76
1080245914037,917732491720,752384886823,54,9583,2546,0,7,2547.750,424.76
1080245914037,580223216737,273289051497,576403,9208,2620,0,8,2622.000,424.76
1080245914037,580223216737,913055985163,56,10060,2810,0,11,2812.750,424.76
1080245914037,108370404039,1055657332179,65736,9977,2802,0,11,2804.750,424.76
1080245914037,108370404039,1035139561986,48,9625,2750,0,10,2752.500,424.76
1080245914037,848940645504,542079171980,52006,9435,2736,0,10,2738.500,424.76
1080245914037,848940645504,138567459487,43,8667,2482,0,6,2483.500,424.76
1080245914037,189483435723,352790883378,89940,8500,2376,0,4,2377.000,424.76
1080245914037,189483435723,130118987180,41,10185,2738,0,10,2740.500,424.76
1080245914037,567906603464,669986713309,231153,17791,2854,0,12,2857.000,424.76
1080245914037,567906603464,927563196301,86,15476,2552,0,7,2553.750,424.76
1080245914037,856797343747,74678309619,317438,9393,2492,0,6,2493.500,424.76
1080245914037,856797343747,400397395752,48,9417,2542,0,7,2543.750,424.76
1080245914037,362650679146,1039896614381,120246,9000,2556,0,7,2557.750,424.76
1080245914037,362650679146,658416921855,60,10667,2734,0,10,2736.500,424.76
1080245914037,748567000489,231878801813,65141,9125,2686,0,9,2688.250,424.76
1080245914037,748567000489,124814698510,55,9560,2738,0,10,2740.500,424.76
1083198060391,677669534952,823999067503,252750,10977,2958,0,13,2961.250,211.12
1083198060391,677669534952,559394410940,49,10334,2772,0,10,2774.500,211.12
1083198060391,143052562584,765553343742,171028,9375,2524,0,6,2525.500,211.12
1083198060391,143052562584,701409714077,56,9500,2586,0,7,2587.750,211.12
1083198060391,397529698044,1043940808031,63285,17375,2710,0,9,2712.250,211.12
1083198060391,397529698044,264467321147,99,16935,2710,0,9,2712.250,211.12
1083198060391,769581264311,680069239163,111738,9666,2648,0,8,2650.000,211.12
1083198060391,769581264311,553590044162,48,10060,2710,0,9,2712.250,211.12
1083198060391,965057486853,1059435925970,41572,15809,2462,0,5,2463.250,211.12
1083198060391,965057486853,759412043863,102,18125,2834,0,11,2836.750,211.12
