prime,A,x0,trials,cycles,mul_count,inv_count,branch_count,opcount_m3,batch_time_ms
2071873088693,1350099068153,1549299462190,162325,45368,3711,0,0,3711.000,2857.52
2071873088693,1350099068153,1478508669529,24,45768,3753,0,0,3753.000,2857.52
2071873088693,351609500916,1936450151848,96273,45701,3705,0,0,3705.000,2857.52
2071873088693,351609500916,1788540756023,69,45310,3717,0,0,3717.000,2857.52
2071873088693,1166131713271,1168341259675,209878,45868,3735,0,0,3735.000,2857.52
2071873088693,1166131713271,230503618345,18,45393,3759,0,0,3759.000,2857.52
2071873088693,802257539551,1742774320371,840771,45327,3747,0,0,3747.000,2857.52
2071873088693,802257539551,2061171127563,38,45350,3741,0,0,3741.000,2857.52
2071873088693,985267613715,363105766178,420639,47435,3759,0,0,3759.000,2857.52
2071873088693,985267613715,1690749780130,18,47285,3753,0,0,3753.000,2857.52
2071873088693,2030032408237,1962565963868,151094,82219,3729,0,0,3729.000,2857.52
2071873088693,2030032408237,1491686680839,89,81760,3759,0,0,3759.000,2857.52
2071873088693,787067406356,294590845571,98769,45410,3747,0,0,3747.000,2857.52
2071873088693,787067406356,1839977577320,17,45392,3741,0,0,3741.000,2857.52
2071873088693,2011185051013,1577887522857,91156,48142,3753,0,0,3753.000,2857.52
2071873088693,2011185051013,841134983298,29,46994,3717,0,0,3717.000,2857.52
2071873088693,1093123725169,556700890214,12650,46768,3729,0,0,3729.000,2857.52
2071873088693,1093123725169,1174487267330,23,46410,3723,0,0,3723.000,2857.52
2071873088693,1146197606062,144094975466,276541,46102,3747,0,0,3747.000,2857.52
2071873088693,1146197606062,777490385504,53,45701,3753,0,0,3753.000,2857.52
2072369469301,1548935479840,567809464587,392906,46036,3816,0,0,3816.000,3093.12
2072369469301,1548935479840,1377110841422,45,46059,3798,0,0,3798.000,3093.12
2072369469301,1981557009090,1698945004789,624854,47184,3816,0,0,3816.000,3093.12
2072369469301,1981557009090,1223456592197,57,46078,3768,0,0,3768.000,3093.12
2072369469301,1932585710453,1871488440064,453537,45560,3762,0,0,3762.000,3093.12
2072369469301,1932585710453,105181455523,46,45618,3816,0,0,3816.000,3093.12
2072369469301,292026863889,374020931282,69525,83743,3780,0,0,3780.000,3093.12
2072369469301,292026863889,1990235155682,12,81303,3804,0,0,3804.000,3093.12
2072369469301,898300072620,1855978952105,22555,47660,3816,0,0,3816.000,3093.12
2072369469301,898300072620,127545799654,38,46851,3792,0,0,3792.000,3093.12
2072369469301,4645831224,413139628777,625748,47827,3810,0,0,3810.000,3093.12
2072369469301,4645831224,1182217305749,46,46351,3792,0,0,3792.000,3093.12
2072369469301,1286546958801,1840385420693,38130,47201,3786,0,0,3786.000,3093.12
2072369469301,1286546958801,920316064011,27,46768,3804,0,0,3804.000,3093.12
2072369469301,237650593385,612547558615,181255,84743,3768,0,0,3768.000,3093.12
2072369469301,237650593385,1654880237858,81,82303,3810,0,0,3810.000,3093.12
2072369469301,12662534559,444689697086,45470,46119,3786,0,0,3786.000,3093.12
2072369469301,12662534559,732265761238,62,46226,3816,0,0,3816.000,3093.12
2072369469301,1592416519801,1251463894129,57501,48351,3798,0,0,3798.000,3093.12
2072369469301,1592416519801,107514476695,50,47494,3804,0,0,3804.000,3093.12
2075090830847,2064246858897,562375288498,105359,44560,3390,0,0,3390.000,2430.42
2075090830847,2064246858897,1333678063947,53,44410,3390,0,0,3390.000,2430.42
2075090830847,275963133927,1586282799380,683704,80012,3390,0,0,3390.000,2430.42
2075090830847,275963133927,453549390021,77,79136,3390,0,0,3390.000,2430.42
2075090830847,1029474842415,1752041141613,16821,44434,3390,0,0,3390.000,2430.42
2075090830847,1029474842415,491022730059,29,43995,3390,0,0,3390.000,2430.42
2075090830847,169554095666,1583442222058,310300,43851,3390,0,0,3390.000,2430.42
2075090830847,169554095666,586626300767,37,43727,3390,0,0,3390.000,2430.42
2075090830847,866303138915,1791284786112,53396,44309,3390,0,0,3390.000,2430.42
2075090830847,866303138915,1859604073905,43,43701,3390,0,0,3390.000,2430.42
2075090830847,1796551946907,342092535205,49555,44851,3390,0,0,3390.000,2430.42
2075090830847,1796551946907,1137296606214,36,43827,3390,0,0,3390.000,2430.42
2075090830847,1613990914269,987558655766,67724,44892,3390,0,0,3390.000,2430.42
2075090830847,1613990914269,144204728941,9,44161,3390,0,0,3390.000,2430.42
2075090830847,270853768286,1603507063048,506491,44327,3390,0,0,3390.000,2430.42
2075090830847,270853768286,940669198744,23,43392,3390,0,0,3390.000,2430.42
2075090830847,1878802516551,1740236066522,200462,43226,3390,0,0,3390.000,2430.42
2075090830847,1878802516551,2037357544574,25,44058,3390,0,0,3390.000,2430.42
2075090830847,181784230769,1083551190721,200485,45225,3390,0,0,3390.000,2430.42
2075090830847,181784230769,745243541788,4,44203,3390,0,0,3390.000,2430.42
2075183129609,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
2075365617719,1908462384034,1891017258288,279781,45393,3645,0,0,3645.000,2949.63
2075365617719,1908462384034,975063987651,52,45202,3645,0,0,3645.000,2949.63
2075365617719,1423936682529,374616211185,188676,44309,3645,0,0,3645.000,2949.63
2075365617719,1423936682529,918054461625,13,44518,3645,0,0,3645.000,2949.63
2075365617719,1152852421629,100679562119,22399,45285,3645,0,0,3645.000,2949.63
2075365617719,1152852421629,735425021063,21,44768,3645,0,0,3645.000,2949.63
2075365617719,1279475677490,1646754568504,164512,44851,3645,0,0,3645.000,2949.63
2075365617719,1279475677490,1981321815408,33,44743,3645,0,0,3645.000,2949.63
2075365617719,1030706270607,176298363451,438942,45827,3645,0,0,3645.000,2949.63
2075365617719,1030706270607,1336098310320,36,45744,3645,0,0,3645.000,2949.63
2075365617719,648784938938,632063789787,254109,46184,3645,0,0,3645.000,2949.63
2075365617719,648784938938,1073959773793,29,46493,3645,0,0,3645.000,2949.63
2075365617719,1325635185074,249374787999,139812,44952,3645,0,0,3645.000,2949.63
2075365617719,1325635185074,1042153219776,38,44518,3645,0,0,3645.000,2949.63
2075365617719,983309751447,1303844386804,665214,44476,3645,0,0,3645.000,2949.63
2075365617719,983309751447,477213357041,17,44285,3645,0,0,3645.000,2949.63
2075365617719,694178235386,1487461580854,99287,83453,3645,0,0,3645.000,2949.63
2075365617719,694178235386,1252333021636,56,80760,3645,0,0,3645.000,2949.63
2075365617719,1181190364854,134561393546,186898,44893,3645,0,0,3645.000,2949.63
2075365617719,1181190364854,1294826620404,37,44244,3645,0,0,3645.000,2949.63
2076000080431,886513343140,71411198552,53931,43660,3747,0,0,3747.000,4167.93
2076000080431,886513343140,1905744827234,17,43268,3747,0,0,3747.000,4167.93
2076000080431,764785249961,1950531450187,269295,43577,3747,0,0,3747.000,4167.93
2076000080431,764785249961,2014520013355,34,43184,3747,0,0,3747.000,4167.93
2076000080431,705112832588,775299059522,595117,45618,3747,0,0,3747.000,4167.93
2076000080431,705112832588,961517795416,40,45518,3747,0,0,3747.000,4167.93
2076000080431,26121022892,991413513273,479272,45160,3747,0,0,3747.000,4167.93
2076000080431,26121022892,1340056294116,6,45351,3747,0,0,3747.000,4167.93
2076000080431,1749986927266,157871060118,220423,45535,3747,0,0,3747.000,4167.93
2076000080431,1749986927266,350387738703,72,44852,3747,0,0,3747.000,4167.93
2076000080431,501795960914,761094740128,330809,46369,3747,0,0,3747.000,4167.93
2076000080431,501795960914,346149802832,20,45392,3747,0,0,3747.000,4167.93
2076000080431,1972461806544,516896427732,854133,45119,3747,0,0,3747.000,4167.93
2076000080431,1972461806544,1517858419752,21,44810,3747,0,0,3747.000,4167.93
2076000080431,1391891922614,353278999179,528075,44951,3747,0,0,3747.000,4167.93
2076000080431,1391891922614,188564526019,66,44350,3747,0,0,3747.000,4167.93
2076000080431,1607584382344,1811657233518,25166,45809,3747,0,0,3747.000,4167.93
2076000080431,1607584382344,427295761144,73,44869,3747,0,0,3747.000,4167.93
2076000080431,1442978388307,2052261159846,177260,46285,3747,0,0,3747.000,4167.93
2076000080431,1442978388307,1340043901255,40,45060,3747,0,0,3747.000,4167.93
2079462065189,804064324304,433220077495,633764,46077,3561,0,0,3561.000,3851.62
2079462065189,804064324304,582601220346,13,45851,3555,0,0,3555.000,3851.62
2079462065189,1126870945691,526703780305,59646,46185,3513,0,0,3513.000,3851.62
2079462065189,1126870945691,101539411429,33,45702,3561,0,0,3561.000,3851.62
2079462065189,2023794243831,2078783177036,898787,82118,3537,0,0,3537.000,3851.62
2079462065189,2023794243831,1387390360449,93,79803,3549,0,0,3549.000,3851.62
2079462065189,104966028165,21832202023,55781,45993,3573,0,0,3573.000,3851.62
2079462065189,104966028165,1914455706985,32,45351,3561,0,0,3561.000,3851.62
2079462065189,1968708888121,590159541107,113700,45351,3531,0,0,3531.000,3851.62
2079462065189,1968708888121,1446207397102,28,45410,3537,0,0,3537.000,3851.62
2079462065189,825497297105,427324045468,453527,45869,3537,0,0,3537.000,3851.62
2079462065189,825497297105,1584351577701,39,45475,3549,0,0,3549.000,3851.62
2079462065189,57440887906,1709776378309,17105,45286,3561,0,0,3561.000,3851.62
2079462065189,57440887906,1295055895476,17,44934,3537,0,0,3537.000,3851.62
2079462065189,1261017735875,1693503591729,244687,46578,3573,0,0,3573.000,3851.62
2079462065189,1261017735875,1068243261579,48,45476,3567,0,0,3567.000,3851.62
2079462065189,1419170367881,1172459994205,504122,45185,3549,0,0,3549.000,3851.62
2079462065189,1419170367881,1079109100355,20,44702,3543,0,0,3543.000,3851.62
2079462065189,529279178742,235697802636,49176,45768,3537,0,0,3537.000,3851.62
2079462065189,529279178742,1664365987811,30,45618,3549,0,0,3549.000,3851.62
2080019950049,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
2080384000549,1219073688926,32905738900,1376621,45101,3531,0,0,3531.000,3235.71
2080384000549,1219073688926,1238847259193,59,44869,3549,0,0,3549.000,3235.71
2080384000549,1259639645742,1925040983108,56191,81886,3531,0,0,3531.000,3235.71
2080384000549,1259639645742,1501074947749,86,80452,3525,0,0,3525.000,3235.71
2080384000549,481189216540,1632373941441,409391,45851,3513,0,0,3513.000,3235.71
2080384000549,481189216540,400594396403,15,45744,3531,0,0,3531.000,3235.71
2080384000549,430799314454,715489942499,269906,46726,3537,0,0,3537.000,3235.71
2080384000549,430799314454,915412404761,29,46327,3519,0,0,3519.000,3235.71
2080384000549,1118375742425,1750127780596,150510,48184,3561,0,0,3561.000,3235.71
2080384000549,1118375742425,1401937563356,42,47535,3555,0,0,3555.000,3235.71
2080384000549,366379236506,1100937836548,29597,45827,3555,0,0,3555.000,3235.71
2080384000549,366379236506,1232053371565,18,45060,3555,0,0,3555.000,3235.71
2080384000549,685577403459,405601579423,9887,46368,3537,0,0,3537.000,3235.71
2080384000549,685577403459,477958384197,51,46102,3543,0,0,3543.000,3235.71
2080384000549,682397076568,647355318484,206199,45893,3525,0,0,3525.000,3235.71
2080384000549,682397076568,1909855798665,15,45785,3579,0,0,3579.000,3235.71
2080384000549,941797570061,2023263532440,38555,47351,3537,0,0,3537.000,3235.71
